,product_id,category,sub_category,price,stock_quantity
2225,0_572,Vêtements,T-shirts,13.7,33
2226,0_286,Vêtements,T-shirts,3.75,5
2227,0_1492,Vêtements,T-shirts,26.65,72
2228,0_1408,Vêtements,T-shirts,1.01,56
2229,0_1391,Vêtements,T-shirts,7.99,49
2230,2_177,Montres,Montres connectées,88.99,95
2231,0_696,Vêtements,T-shirts,1.67,97
2232,0_1607,Vêtements,T-shirts,3.99,18
2233,0_228,Vêtements,T-shirts,7.62,97
2234,1_169,Accessoires,Sacs à main,19.99,69
2235,0_1868,Vêtements,T-shirts,5.27,9
2236,0_334,Vêtements,T-shirts,2.27,4
2237,0_101,Vêtements,T-shirts,12.99,35
2238,0_789,Vêtements,T-shirts,7.99,90
2239,0_643,Vêtements,T-shirts,0.99,31
2240,0_1147,Vêtements,T-shirts,6.99,4
2241,1_676,Accessoires,Sacs à main,19.5,28
2242,0_1874,Vêtements,T-shirts,3.09,25
2243,0_554,Vêtements,T-shirts,29.22,99
2244,0_1847,Vêtements,T-shirts,8.99,34
2245,0_1288,Vêtements,T-shirts,9.55,28
2246,0_1150,Vêtements,T-shirts,24.4,1
2247,0_1268,Vêtements,T-shirts,6.29,49
2248,1_160,Accessoires,Sacs à main,18.21,37
2249,1_27,Accessoires,Sacs à main,14.99,97
2250,0_246,Vêtements,T-shirts,3.97,62
2251,1_320,Accessoires,Sacs à main,27.46,34
2252,0_1997,Vêtements,T-shirts,3.99,87
2253,1_650,Accessoires,Sacs à main,44.15,42
2254,1_232,Accessoires,Sacs à main,12.22,51
2255,0_1884,Vêtements,T-shirts,5.38,7
2256,0_1426,Vêtements,T-shirts,13.44,39
2257,0_2129,Vêtements,T-shirts,5.99,98
2258,1_177,Accessoires,Sacs à main,43.99,59
2259,0_543,Vêtements,T-shirts,7.99,34
2260,1_298,Accessoires,Sacs à main,49.1,34
2261,0_1944,Vêtements,T-shirts,13.57,2
2262,1_210,Accessoires,Sacs à main,28.65,11
2263,2_41,Montres,Montres connectées,68.99,25
2264,0_1279,Vêtements,T-shirts,20.99,74
2265,1_569,Accessoires,Sacs à main,46.99,55
2266,0_140,Vêtements,T-shirts,3.09,62
2267,1_528,Accessoires,Sacs à main,33.53,45
2268,1_206,Accessoires,Sacs à main,33.09,81
2269,0_737,Vêtements,T-shirts,20.99,5
2270,0_1282,Vêtements,T-shirts,5.67,38
2271,0_528,Vêtements,T-shirts,0.62,51
2272,0_915,Vêtements,T-shirts,18.99,52
2273,2_227,Montres,Montres connectées,50.99,94
2274,0_1826,Vêtements,T-shirts,13.48,51
2275,0_1754,Vêtements,T-shirts,15.2,85
2276,0_1898,Vêtements,T-shirts,2.45,29
2277,1_631,Accessoires,Sacs à main,14.99,88
2278,0_961,Vêtements,T-shirts,23.99,38
2279,2_114,Montres,Montres connectées,85.89,59
2280,0_24,Vêtements,T-shirts,5.35,4
2281,0_1414,Vêtements,T-shirts,19.38,60
2282,0_1704,Vêtements,T-shirts,11.61,43
2283,0_1930,Vêtements,T-shirts,5.97,64
2284,1_242,Accessoires,Sacs à main,16.31,16
2285,0_31,Vêtements,T-shirts,13.99,6
2286,0_108,Vêtements,T-shirts,13.93,55
2287,1_435,Accessoires,Sacs à main,11.99,44
2288,0_1520,Vêtements,T-shirts,9.32,66
2289,1_444,Accessoires,Sacs à main,12.61,66
2290,0_1585,Vêtements,T-shirts,4.99,44
2291,2_18,Montres,Montres connectées,129.11,40
2292,1_497,Accessoires,Sacs à main,49.99,14
2293,0_1995,Vêtements,T-shirts,27.99,18
2294,0_2109,Vêtements,T-shirts,12.99,64
2295,0_1034,Vêtements,T-shirts,14.38,9
2296,0_417,Vêtements,T-shirts,4.99,53
2297,1_162,Accessoires,Sacs à main,19.58,45
2298,0_2051,Vêtements,T-shirts,22.99,54
2299,0_2114,Vêtements,T-shirts,6.06,21
2300,1_703,Accessoires,Sacs à main,9.99,65
2301,0_1364,Vêtements,T-shirts,0.81,91
2302,1_156,Accessoires,Sacs à main,32.67,24
2303,2_220,Montres,Montres connectées,130.8,54
2304,1_505,Accessoires,Sacs à main,16.99,8
2305,0_1490,Vêtements,T-shirts,10.4,75
2306,0_1541,Vêtements,T-shirts,11.99,7
2307,2_66,Montres,Montres connectées,150.72,52
2308,1_584,Accessoires,Sacs à main,9.73,24
2309,0_1732,Vêtements,T-shirts,24.95,15
2310,0_1208,Vêtements,T-shirts,5.65,42
2311,0_1634,Vêtements,T-shirts,5.8,69
2312,0_1479,Vêtements,T-shirts,15.99,84
2313,0_1300,Vêtements,T-shirts,20.91,95
2314,0_971,Vêtements,T-shirts,9.99,76
2315,0_2136,Vêtements,T-shirts,16.42,92
2316,0_1968,Vêtements,T-shirts,4.35,20
2317,1_193,Accessoires,Sacs à main,40.99,47
2318,0_964,Vêtements,T-shirts,1.61,48
2319,1_668,Accessoires,Sacs à main,33.17,81
2320,0_2075,Vêtements,T-shirts,8.99,86
2321,0_725,Vêtements,T-shirts,10.99,17
2322,1_43,Accessoires,Sacs à main,23.99,35
2323,1_514,Accessoires,Sacs à main,67.66,42
2324,0_1893,Vêtements,T-shirts,18.99,93
2325,0_580,Vêtements,T-shirts,4.13,96
2326,1_439,Accessoires,Sacs à main,38.99,37
2327,0_133,Vêtements,T-shirts,5.99,76
2328,0_1588,Vêtements,T-shirts,24.39,2
2329,0_1666,Vêtements,T-shirts,8.78,60
2330,0_536,Vêtements,T-shirts,3.26,99
2331,0_913,Vêtements,T-shirts,14.99,89
2332,0_753,Vêtements,T-shirts,7.99,59
2333,0_1466,Vêtements,T-shirts,23.58,36
2334,0_1222,Vêtements,T-shirts,6.99,76
2335,0_582,Vêtements,T-shirts,11.86,9
2336,0_658,Vêtements,T-shirts,30.66,15
2337,1_405,Accessoires,Sacs à main,7.99,43
2338,1_647,Accessoires,Sacs à main,29.99,52
2339,0_1432,Vêtements,T-shirts,15.36,16
2340,0_1241,Vêtements,T-shirts,1.99,42
2341,0_402,Vêtements,T-shirts,4.95,84
2342,2_104,Montres,Montres connectées,43.35,44
2343,0_165,Vêtements,T-shirts,13.99,8
2344,0_1254,Vêtements,T-shirts,5.22,3
2345,2_102,Montres,Montres connectées,59.14,16
2346,0_941,Vêtements,T-shirts,14.99,42
2347,0_270,Vêtements,T-shirts,2.29,31
2348,0_503,Vêtements,T-shirts,18.99,96
2349,2_132,Montres,Montres connectées,166.21,96
2350,0_509,Vêtements,T-shirts,5.99,89
2351,0_982,Vêtements,T-shirts,13.61,59
2352,0_717,Vêtements,T-shirts,8.99,46
2353,0_647,Vêtements,T-shirts,4.99,22
2354,0_202,Vêtements,T-shirts,0.62,41
2355,0_404,Vêtements,T-shirts,28.77,14
2356,0_2167,Vêtements,T-shirts,15.99,75
2357,1_641,Accessoires,Sacs à main,9.99,21
2358,0_1561,Vêtements,T-shirts,5.99,75
2359,0_1460,Vêtements,T-shirts,4.59,88
2360,0_1447,Vêtements,T-shirts,4.99,27
2361,0_624,Vêtements,T-shirts,6.6,34
2362,2_65,Montres,Montres connectées,99.99,79
2363,0_577,Vêtements,T-shirts,9.99,57
2364,0_1453,Vêtements,T-shirts,7.99,89
2365,1_58,Accessoires,Sacs à main,2.95,3
2366,1_589,Accessoires,Sacs à main,20.99,66
2367,0_1577,Vêtements,T-shirts,2.99,74
2368,0_1218,Vêtements,T-shirts,3.32,14
2369,0_819,Vêtements,T-shirts,3.99,86
2370,2_51,Montres,Montres connectées,84.99,82
2371,0_692,Vêtements,T-shirts,3.74,92
2372,0_1063,Vêtements,T-shirts,5.99,65
2373,0_295,Vêtements,T-shirts,15.99,37
2374,0_2090,Vêtements,T-shirts,11.46,96
2375,0_1471,Vêtements,T-shirts,12.99,79
2376,0_1963,Vêtements,T-shirts,9.99,76
2377,1_119,Accessoires,Sacs à main,31.99,78
2378,1_248,Accessoires,Sacs à main,10.75,8
2379,0_919,Vêtements,T-shirts,18.99,23
2380,0_1501,Vêtements,T-shirts,11.99,34
2381,0_640,Vêtements,T-shirts,13.09,49
2382,1_191,Accessoires,Sacs à main,16.99,29
2383,1_530,Accessoires,Sacs à main,18.55,99
2384,1_527,Accessoires,Sacs à main,19.99,71
2385,0_1606,Vêtements,T-shirts,17.4,23
2386,1_151,Accessoires,Sacs à main,41.99,44
2387,1_268,Accessoires,Sacs à main,8.37,48
2388,0_1814,Vêtements,T-shirts,20.45,60
2389,0_2042,Vêtements,T-shirts,6.59,2
2390,2_221,Montres,Montres connectées,90.99,66
2391,0_1818,Vêtements,T-shirts,8.99,88
2392,0_401,Vêtements,T-shirts,26.99,69
2393,0_1790,Vêtements,T-shirts,15.11,78
2394,2_111,Montres,Montres connectées,114.99,62
2395,0_1087,Vêtements,T-shirts,29.99,56
2396,0_704,Vêtements,T-shirts,16.92,20
2397,2_169,Montres,Montres connectées,111.99,45
2398,0_47,Vêtements,T-shirts,4.99,61
2399,1_423,Accessoires,Sacs à main,8.99,86
2400,0_1226,Vêtements,T-shirts,9.97,59
2401,0_857,Vêtements,T-shirts,6.99,28
2402,1_533,Accessoires,Sacs à main,11.99,8
2403,2_39,Montres,Montres connectées,57.99,59
2404,0_1654,Vêtements,T-shirts,14.13,2
2405,0_416,Vêtements,T-shirts,18.56,26
2406,0_1737,Vêtements,T-shirts,26.99,32
2407,0_1624,Vêtements,T-shirts,24.5,39
2408,0_2177,Vêtements,T-shirts,34.99,43
2409,0_625,Vêtements,T-shirts,16.99,1
2410,0_7,Vêtements,T-shirts,7.99,25
2411,0_1459,Vêtements,T-shirts,0.99,25
2412,0_1295,Vêtements,T-shirts,10.99,39
2413,0_786,Vêtements,T-shirts,7.53,58
2414,1_322,Accessoires,Sacs à main,51.6,29
2415,0_1167,Vêtements,T-shirts,8.99,81
2416,0_1362,Vêtements,T-shirts,11.3,69
2417,0_1036,Vêtements,T-shirts,7.56,69
2418,0_1612,Vêtements,T-shirts,13.54,49
2419,2_63,Montres,Montres connectées,124.99,54
2420,1_467,Accessoires,Sacs à main,8.99,15
2421,1_233,Accessoires,Sacs à main,43.99,52
2422,0_478,Vêtements,T-shirts,14.84,74
2423,1_621,Accessoires,Sacs à main,17.99,86
2424,0_612,Vêtements,T-shirts,0.88,43
2425,1_112,Accessoires,Sacs à main,6.62,15
2426,1_55,Accessoires,Sacs à main,7.99,3
2427,0_1441,Vêtements,T-shirts,18.99,94
2428,2_24,Montres,Montres connectées,96.88,60
2429,1_449,Accessoires,Sacs à main,14.99,37
2430,1_376,Accessoires,Sacs à main,17.49,26
2431,2_208,Montres,Montres connectées,54.87,32
2432,0_922,Vêtements,T-shirts,12.95,83
2433,1_588,Accessoires,Sacs à main,12.62,99
2434,0_2220,Vêtements,T-shirts,2.41,17
2435,0_706,Vêtements,T-shirts,3.41,31
2436,0_429,Vêtements,T-shirts,1.99,69
2437,0_241,Vêtements,T-shirts,8.99,54
2438,0_655,Vêtements,T-shirts,9.99,31
2439,0_40,Vêtements,T-shirts,8.03,41
2440,0_747,Vêtements,T-shirts,6.99,85
2441,1_655,Accessoires,Sacs à main,5.99,13
2442,0_827,Vêtements,T-shirts,17.99,57
2443,2_207,Montres,Montres connectées,50.99,63
2444,0_1776,Vêtements,T-shirts,21.16,89
2445,2_186,Montres,Montres connectées,84.96,19
2446,0_1865,Vêtements,T-shirts,15.99,49
2447,1_176,Accessoires,Sacs à main,58.54,9
2448,0_1784,Vêtements,T-shirts,19.84,20
2449,0_319,Vêtements,T-shirts,19.99,59
2450,0_1928,Vêtements,T-shirts,9.96,52
2451,0_468,Vêtements,T-shirts,17.89,83
2452,1_738,Accessoires,Sacs à main,18.73,29
2453,0_1476,Vêtements,T-shirts,15.66,96
2454,0_1248,Vêtements,T-shirts,7.49,22
2455,0_1591,Vêtements,T-shirts,9.99,15
2456,0_1072,Vêtements,T-shirts,14.82,61
2457,0_525,Vêtements,T-shirts,2.99,96
2458,1_131,Accessoires,Sacs à main,6.99,41
2459,0_659,Vêtements,T-shirts,21.99,60
2460,2_110,Montres,Montres connectées,62.25,79
2461,1_80,Accessoires,Sacs à main,28.66,61
2462,0_1478,Vêtements,T-shirts,2.09,89
2463,2_3,Montres,Montres connectées,202.99,22
2464,0_1675,Vêtements,T-shirts,23.99,7
2465,0_1249,Vêtements,T-shirts,12.99,29
2466,0_759,Vêtements,T-shirts,22.99,65
2467,0_1633,Vêtements,T-shirts,24.99,43
2468,0_2183,Vêtements,T-shirts,8.99,73
2469,0_862,Vêtements,T-shirts,1.84,57
2470,0_814,Vêtements,T-shirts,3.25,41
2471,2_156,Montres,Montres connectées,188.48,7
2472,0_824,Vêtements,T-shirts,4.45,49
2473,0_860,Vêtements,T-shirts,13.82,5
2474,0_35,Vêtements,T-shirts,13.99,58
2475,0_1285,Vêtements,T-shirts,4.99,33
2476,0_454,Vêtements,T-shirts,14.23,28
2477,0_230,Vêtements,T-shirts,5.63,75
2478,0_634,Vêtements,T-shirts,11.92,78
2479,0_1450,Vêtements,T-shirts,7.43,94
2480,0_768,Vêtements,T-shirts,3.53,16
2481,0_2241,Vêtements,T-shirts,10.99,51
2482,0_1464,Vêtements,T-shirts,8.27,65
2483,0_773,Vêtements,T-shirts,5.99,24
2484,0_2033,Vêtements,T-shirts,14.99,7
2485,0_1801,Vêtements,T-shirts,3.99,8
2486,2_166,Montres,Montres connectées,230.04,93
2487,0_837,Vêtements,T-shirts,5.99,83
2488,0_1716,Vêtements,T-shirts,2.19,61
2489,1_149,Accessoires,Sacs à main,5.99,9
2490,0_1709,Vêtements,T-shirts,5.99,77
2491,1_195,Accessoires,Sacs à main,35.99,9
2492,0_1855,Vêtements,T-shirts,1.99,63
2493,1_75,Accessoires,Sacs à main,23.99,25
2494,0_1758,Vêtements,T-shirts,12.64,30
2495,1_36,Accessoires,Sacs à main,2.64,73
2496,1_59,Accessoires,Sacs à main,8.99,43
2497,0_237,Vêtements,T-shirts,11.99,56
2498,0_2144,Vêtements,T-shirts,1.25,91
2499,1_381,Accessoires,Sacs à main,15.99,88
2500,0_535,Vêtements,T-shirts,4.99,84
2501,0_1424,Vêtements,T-shirts,8.41,48
2502,0_597,Vêtements,T-shirts,4.99,43
2503,0_1066,Vêtements,T-shirts,9.44,54
2504,0_549,Vêtements,T-shirts,2.99,20
2505,1_529,Accessoires,Sacs à main,17.99,41
2506,0_2261,Vêtements,T-shirts,6.99,62
2507,2_70,Montres,Montres connectées,129.74,4
2508,0_1677,Vêtements,T-shirts,10.99,52
2509,0_15,Vêtements,T-shirts,12.99,76
2510,0_354,Vêtements,T-shirts,5.71,16
2511,1_180,Accessoires,Sacs à main,5.55,59
2512,1_554,Accessoires,Sacs à main,43.09,3
2513,0_2025,Vêtements,T-shirts,8.99,14
2514,0_1657,Vêtements,T-shirts,14.99,16
2515,0_1331,Vêtements,T-shirts,29.99,25
2516,0_2112,Vêtements,T-shirts,22.08,87
2517,2_116,Montres,Montres connectées,46.31,32
2518,1_167,Accessoires,Sacs à main,10.99,11
2519,0_616,Vêtements,T-shirts,2.35,22
2520,0_1008,Vêtements,T-shirts,4.73,7
2521,1_727,Accessoires,Sacs à main,16.99,72
2522,0_12,Vêtements,T-shirts,13.48,48
2523,0_1263,Vêtements,T-shirts,22.99,89
2524,2_86,Montres,Montres connectées,132.36,67
2525,0_2257,Vêtements,T-shirts,22.99,56
2526,0_184,Vêtements,T-shirts,23.16,94
2527,0_2070,Vêtements,T-shirts,2.41,38
2528,0_2253,Vêtements,T-shirts,22.99,58
2529,0_1233,Vêtements,T-shirts,21.99,46
2530,0_1734,Vêtements,T-shirts,15.33,19
2531,0_1653,Vêtements,T-shirts,0.99,21
2532,0_83,Vêtements,T-shirts,2.99,35
2533,0_1452,Vêtements,T-shirts,13.77,15
2534,0_1922,Vêtements,T-shirts,3.94,76
2535,0_1201,Vêtements,T-shirts,10.99,25
2536,0_2121,Vêtements,T-shirts,24.99,82
2537,0_2063,Vêtements,T-shirts,7.99,50
2538,0_309,Vêtements,T-shirts,3.99,54
2539,0_660,Vêtements,T-shirts,20.16,21
2540,0_225,Vêtements,T-shirts,16.99,53
2541,0_307,Vêtements,T-shirts,8.99,71
2542,0_601,Vêtements,T-shirts,9.99,73
2543,0_1599,Vêtements,T-shirts,16.99,4
2544,1_158,Accessoires,Sacs à main,22.17,77
2545,0_217,Vêtements,T-shirts,1.99,27
2546,0_1964,Vêtements,T-shirts,8.19,1
2547,0_2012,Vêtements,T-shirts,3.69,30
2548,2_204,Montres,Montres connectées,91.82,79
2549,0_874,Vêtements,T-shirts,11.85,48
2550,0_2165,Vêtements,T-shirts,15.99,82
2551,0_2240,Vêtements,T-shirts,3.67,16
2552,0_1410,Vêtements,T-shirts,14.85,70
2553,0_1650,Vêtements,T-shirts,20.18,92
2554,0_812,Vêtements,T-shirts,3.77,19
2555,0_1825,Vêtements,T-shirts,3.99,67
2556,0_1302,Vêtements,T-shirts,2.92,59
2557,2_57,Montres,Montres connectées,130.99,84
2558,2_42,Montres,Montres connectées,120.61,34
2559,0_1708,Vêtements,T-shirts,26.44,37
2560,2_44,Montres,Montres connectées,70.92,51
2561,1_645,Accessoires,Sacs à main,60.99,54
2562,0_592,Vêtements,T-shirts,8.71,90
2563,0_649,Vêtements,T-shirts,9.99,44
2564,0_1237,Vêtements,T-shirts,24.99,60
2565,1_574,Accessoires,Sacs à main,33.2,67
2566,0_2176,Vêtements,T-shirts,13.05,67
2567,2_29,Montres,Montres connectées,142.99,46
2568,0_477,Vêtements,T-shirts,2.99,60
2569,0_615,Vêtements,T-shirts,3.99,77
2570,0_879,Vêtements,T-shirts,9.99,61
2571,0_1420,Vêtements,T-shirts,11.53,48
2572,0_60,Vêtements,T-shirts,37.64,77
2573,0_750,Vêtements,T-shirts,23.74,25
2574,0_1630,Vêtements,T-shirts,12.48,13
2575,2_96,Montres,Montres connectées,47.91,9
2576,0_339,Vêtements,T-shirts,3.99,67
2577,1_66,Accessoires,Sacs à main,9.56,85
2578,0_1097,Vêtements,T-shirts,11.99,33
2579,0_1517,Vêtements,T-shirts,17.99,32
2580,1_336,Accessoires,Sacs à main,23.56,1
2581,0_2195,Vêtements,T-shirts,26.99,95
2582,1_240,Accessoires,Sacs à main,9.22,87
2583,0_1819,Vêtements,T-shirts,23.99,48
2584,0_2023,Vêtements,T-shirts,14.99,64
2585,0_458,Vêtements,T-shirts,6.75,65
2586,1_104,Accessoires,Sacs à main,37.12,59
2587,1_412,Accessoires,Sacs à main,16.65,36
2588,0_1767,Vêtements,T-shirts,12.99,76
2589,0_598,Vêtements,T-shirts,17.67,78
2590,0_730,Vêtements,T-shirts,11.52,30
2591,0_1926,Vêtements,T-shirts,10.99,74
2592,0_157,Vêtements,T-shirts,19.99,34
2593,0_1037,Vêtements,T-shirts,20.99,1
2594,1_352,Accessoires,Sacs à main,19.57,92
2595,0_2113,Vêtements,T-shirts,12.99,52
2596,0_1511,Vêtements,T-shirts,0.99,31
2597,1_32,Accessoires,Sacs à main,14.79,49
2598,0_2022,Vêtements,T-shirts,7.73,47
2599,1_509,Accessoires,Sacs à main,9.99,16
2600,0_89,Vêtements,T-shirts,14.99,25
2601,0_428,Vêtements,T-shirts,7.01,65
2602,0_2009,Vêtements,T-shirts,3.99,72
2603,1_175,Accessoires,Sacs à main,6.99,58
2604,1_305,Accessoires,Sacs à main,29.99,65
2605,0_1296,Vêtements,T-shirts,5.83,93
2606,1_695,Accessoires,Sacs à main,26.99,30
2607,0_1942,Vêtements,T-shirts,15.36,63
2608,1_26,Accessoires,Sacs à main,36.01,19
2609,1_714,Accessoires,Sacs à main,5.0,73
2610,1_710,Accessoires,Sacs à main,27.94,72
2611,2_59,Montres,Montres connectées,104.99,88
2612,0_186,Vêtements,T-shirts,2.0,5
2613,0_365,Vêtements,T-shirts,6.99,81
2614,0_25,Vêtements,T-shirts,2.99,28
2615,0_1597,Vêtements,T-shirts,33.99,5
2616,0_1449,Vêtements,T-shirts,4.99,14
2617,0_1935,Vêtements,T-shirts,0.99,42
2618,1_658,Accessoires,Sacs à main,7.72,98
2619,0_392,Vêtements,T-shirts,26.17,12
2620,1_163,Accessoires,Sacs à main,35.99,69
2621,0_1335,Vêtements,T-shirts,17.99,9
2622,0_1369,Vêtements,T-shirts,30.99,4
2623,0_2007,Vêtements,T-shirts,9.99,56
2624,1_429,Accessoires,Sacs à main,49.99,95
2625,0_995,Vêtements,T-shirts,10.99,74
2626,0_364,Vêtements,T-shirts,15.5,14
2627,0_1663,Vêtements,T-shirts,5.99,92
2628,0_2193,Vêtements,T-shirts,23.99,76
2629,0_1686,Vêtements,T-shirts,17.64,80
2630,0_672,Vêtements,T-shirts,5.76,46
2631,0_37,Vêtements,T-shirts,1.99,64
2632,0_910,Vêtements,T-shirts,15.92,5
2633,0_1260,Vêtements,T-shirts,10.35,66
2634,0_1983,Vêtements,T-shirts,4.99,99
2635,0_923,Vêtements,T-shirts,3.99,12
2636,0_1143,Vêtements,T-shirts,9.99,5
2637,0_1863,Vêtements,T-shirts,10.99,71
2638,0_1572,Vêtements,T-shirts,8.61,22
2639,0_1831,Vêtements,T-shirts,6.99,15
2640,0_532,Vêtements,T-shirts,12.71,52
2641,0_1753,Vêtements,T-shirts,10.99,88
2642,1_427,Accessoires,Sacs à main,32.99,99
2643,0_1049,Vêtements,T-shirts,12.99,64
2644,0_20,Vêtements,T-shirts,13.53,96
2645,0_848,Vêtements,T-shirts,1.73,19
2646,1_369,Accessoires,Sacs à main,23.99,43
2647,0_1198,Vêtements,T-shirts,11.59,57
2648,0_175,Vêtements,T-shirts,15.99,61
2649,0_179,Vêtements,T-shirts,22.99,31
2650,0_45,Vêtements,T-shirts,2.99,76
2651,1_12,Accessoires,Sacs à main,18.19,33
2652,0_729,Vêtements,T-shirts,28.99,7
2653,1_83,Accessoires,Sacs à main,16.99,74
2654,1_15,Accessoires,Sacs à main,16.99,65
2655,1_38,Accessoires,Sacs à main,9.1,71
2656,1_525,Accessoires,Sacs à main,36.99,72
2657,0_1383,Vêtements,T-shirts,12.99,66
2658,1_386,Accessoires,Sacs à main,5.73,11
2659,0_1956,Vêtements,T-shirts,13.05,9
2660,0_251,Vêtements,T-shirts,6.99,50
2661,0_1991,Vêtements,T-shirts,23.99,49
2662,0_1581,Vêtements,T-shirts,37.99,3
2663,0_1901,Vêtements,T-shirts,10.99,1
2664,1_563,Accessoires,Sacs à main,5.99,84
2665,1_16,Accessoires,Sacs à main,63.92,80
2666,0_2269,Vêtements,T-shirts,6.99,13
2667,0_1495,Vêtements,T-shirts,22.99,20
2668,1_211,Accessoires,Sacs à main,37.99,48
2669,0_2145,Vêtements,T-shirts,10.99,80
2670,2_135,Montres,Montres connectées,68.99,64
2671,0_1683,Vêtements,T-shirts,2.99,1
2672,0_1337,Vêtements,T-shirts,21.99,78
2673,0_43,Vêtements,T-shirts,2.99,74
2674,0_1146,Vêtements,T-shirts,20.42,19
2675,0_1524,Vêtements,T-shirts,13.94,87
2676,0_1396,Vêtements,T-shirts,9.57,30
2677,0_2273,Vêtements,T-shirts,24.99,22
2678,0_1032,Vêtements,T-shirts,21.6,37
2679,2_200,Montres,Montres connectées,115.75,27
2680,0_1535,Vêtements,T-shirts,1.99,90
2681,1_539,Accessoires,Sacs à main,49.99,72
2682,0_1029,Vêtements,T-shirts,7.99,57
2683,0_937,Vêtements,T-shirts,10.99,99
2684,0_1481,Vêtements,T-shirts,3.99,55
2685,0_311,Vêtements,T-shirts,6.99,96
2686,0_671,Vêtements,T-shirts,8.99,60
2687,0_2178,Vêtements,T-shirts,9.22,85
2688,0_367,Vêtements,T-shirts,8.99,98
2689,0_299,Vêtements,T-shirts,22.99,53
2690,0_10,Vêtements,T-shirts,17.95,34
2691,0_1404,Vêtements,T-shirts,6.84,45
2692,1_730,Accessoires,Sacs à main,22.65,45
2693,0_160,Vêtements,T-shirts,9.12,84
2694,0_2041,Vêtements,T-shirts,15.99,8
2695,1_580,Accessoires,Sacs à main,21.09,87
2696,0_426,Vêtements,T-shirts,9.02,2
2697,2_97,Montres,Montres connectées,160.99,35
2698,0_391,Vêtements,T-shirts,8.99,5
2699,1_436,Accessoires,Sacs à main,11.76,65
2700,0_818,Vêtements,T-shirts,19.27,4
2701,0_185,Vêtements,T-shirts,11.99,93
2702,0_2266,Vêtements,T-shirts,7.7,43
2703,0_977,Vêtements,T-shirts,7.99,99
2704,0_1305,Vêtements,T-shirts,21.99,62
2705,0_1023,Vêtements,T-shirts,4.99,1
2706,1_63,Accessoires,Sacs à main,16.99,9
2707,0_109,Vêtements,T-shirts,4.99,67
2708,1_297,Accessoires,Sacs à main,56.99,11
2709,0_1817,Vêtements,T-shirts,20.99,94
2710,0_1026,Vêtements,T-shirts,9.65,53
2711,0_273,Vêtements,T-shirts,4.99,74
2712,1_501,Accessoires,Sacs à main,41.99,59
2713,0_558,Vêtements,T-shirts,13.29,88
2714,1_567,Accessoires,Sacs à main,11.99,46
2715,0_1498,Vêtements,T-shirts,2.48,18
2716,0_1165,Vêtements,T-shirts,2.99,40
2717,0_1156,Vêtements,T-shirts,12.79,58
2718,0_1961,Vêtements,T-shirts,3.99,81
2719,0_74,Vêtements,T-shirts,16.0,49
2720,1_452,Accessoires,Sacs à main,40.8,32
2721,0_2027,Vêtements,T-shirts,21.99,74
2722,0_255,Vêtements,T-shirts,16.99,22
2723,0_839,Vêtements,T-shirts,9.99,66
2724,0_1992,Vêtements,T-shirts,14.42,97
2725,1_204,Accessoires,Sacs à main,6.73,31
2726,1_680,Accessoires,Sacs à main,6.2,99
2727,1_141,Accessoires,Sacs à main,22.99,33
2728,0_437,Vêtements,T-shirts,4.99,99
2729,0_1276,Vêtements,T-shirts,23.17,99
2730,0_1381,Vêtements,T-shirts,5.99,86
2731,0_479,Vêtements,T-shirts,10.99,42
2732,2_194,Montres,Montres connectées,138.53,22
2733,0_1579,Vêtements,T-shirts,3.99,12
2734,0_1283,Vêtements,T-shirts,0.99,13
2735,0_1994,Vêtements,T-shirts,4.98,66
2736,0_447,Vêtements,T-shirts,20.99,10
2737,0_1428,Vêtements,T-shirts,3.55,48
2738,0_1914,Vêtements,T-shirts,21.44,39
2739,0_1438,Vêtements,T-shirts,9.31,89
2740,0_865,Vêtements,T-shirts,1.99,93
2741,0_1425,Vêtements,T-shirts,12.99,35
2742,1_561,Accessoires,Sacs à main,30.99,88
2743,1_123,Accessoires,Sacs à main,2.99,63
2744,1_301,Accessoires,Sacs à main,27.99,4
2745,0_1500,Vêtements,T-shirts,21.61,65
2746,0_1041,Vêtements,T-shirts,1.99,48
2747,0_1042,Vêtements,T-shirts,18.53,22
2748,1_517,Accessoires,Sacs à main,5.99,60
2749,0_72,Vêtements,T-shirts,9.84,11
2750,0_1552,Vêtements,T-shirts,0.98,6
2751,0_788,Vêtements,T-shirts,10.97,7
2752,0_2255,Vêtements,T-shirts,13.99,12
2753,0_182,Vêtements,T-shirts,11.04,86
2754,0_1312,Vêtements,T-shirts,22.71,86
2755,0_1570,Vêtements,T-shirts,2.56,84
2756,0_1035,Vêtements,T-shirts,3.99,66
2757,0_949,Vêtements,T-shirts,10.99,87
2758,0_1846,Vêtements,T-shirts,3.51,47
2759,2_141,Montres,Montres connectées,158.99,86
2760,1_28,Accessoires,Sacs à main,13.03,23
2761,0_382,Vêtements,T-shirts,9.82,81
2762,0_1651,Vêtements,T-shirts,0.99,68
2763,1_402,Accessoires,Sacs à main,34.52,75
2764,0_68,Vêtements,T-shirts,2.94,50
2765,0_338,Vêtements,T-shirts,6.98,54
2766,0_1604,Vêtements,T-shirts,17.51,48
2767,0_254,Vêtements,T-shirts,9.55,72
2768,2_117,Montres,Montres connectées,105.99,18
2769,0_666,Vêtements,T-shirts,8.54,55
2770,0_809,Vêtements,T-shirts,16.99,76
2771,0_902,Vêtements,T-shirts,0.92,95
